index	label	name	hemisphere	network	component
118	LH_SalVentAttn_FrOperIns_1	7Networks_LH_SalVentAttn_FrOperIns_1	L	SalVentAttn	cortex
119	LH_SalVentAttn_FrOperIns_2	7Networks_LH_SalVentAttn_FrOperIns_2	L	SalVentAttn	cortex
120	LH_SalVentAttn_FrOperIns_3	7Networks_LH_SalVentAttn_FrOperIns_3	L	SalVentAttn	cortex
121	LH_SalVentAttn_FrOperIns_4	7Networks_LH_SalVentAttn_FrOperIns_4	L	SalVentAttn	cortex
122	LH_SalVentAttn_FrOperIns_5	7Networks_LH_SalVentAttn_FrOperIns_5	L	SalVentAttn	cortex
123	LH_SalVentAttn_FrOperIns_6	7Networks_LH_SalVentAttn_FrOperIns_6	L	SalVentAttn	cortex
124	LH_SalVentAttn_FrOperIns_7	7Networks_LH_SalVentAttn_FrOperIns_7	L	SalVentAttn	cortex
125	LH_SalVentAttn_FrOperIns_8	7Networks_LH_SalVentAttn_FrOperIns_8	L	SalVentAttn	cortex
126	LH_SalVentAttn_FrOperIns_9	7Networks_LH_SalVentAttn_FrOperIns_9	L	SalVentAttn	cortex
127	LH_SalVentAttn_FrOperIns_10	7Networks_LH_SalVentAttn_FrOperIns_10	L	SalVentAttn	cortex
128	LH_SalVentAttn_PFCl_1	7Networks_LH_SalVentAttn_PFCl_1	L	SalVentAttn	cortex
129	LH_SalVentAttn_Med_1	7Networks_LH_SalVentAttn_Med_1	L	SalVentAttn	cortex
130	LH_SalVentAttn_Med_2	7Networks_LH_SalVentAttn_Med_2	L	SalVentAttn	cortex
131	LH_SalVentAttn_Med_3	7Networks_LH_SalVentAttn_Med_3	L	SalVentAttn	cortex
132	LH_SalVentAttn_Med_4	7Networks_LH_SalVentAttn_Med_4	L	SalVentAttn	cortex
133	LH_SalVentAttn_Med_5	7Networks_LH_SalVentAttn_Med_5	L	SalVentAttn	cortex
134	LH_SalVentAttn_Med_6	7Networks_LH_SalVentAttn_Med_6	L	SalVentAttn	cortex
135	LH_SalVentAttn_Med_7	7Networks_LH_SalVentAttn_Med_7	L	SalVentAttn	cortex
136	LH_SalVentAttn_Med_8	7Networks_LH_SalVentAttn_Med_8	L	SalVentAttn	cortex
137	LH_SalVentAttn_Med_9	7Networks_LH_SalVentAttn_Med_9	L	SalVentAttn	cortex
138	LH_SalVentAttn_Med_10	7Networks_LH_SalVentAttn_Med_10	L	SalVentAttn	cortex
139	LH_Limbic_OFC_1	7Networks_LH_Limbic_OFC_1	L	Limbic	cortex
140	LH_Limbic_OFC_2	7Networks_LH_Limbic_OFC_2	L	Limbic	cortex
141	LH_Limbic_OFC_3	7Networks_LH_Limbic_OFC_3	L	Limbic	cortex
142	LH_Limbic_OFC_4	7Networks_LH_Limbic_OFC_4	L	Limbic	cortex
143	LH_Limbic_OFC_5	7Networks_LH_Limbic_OFC_5	L	Limbic	cortex
144	LH_Limbic_OFC_6	7Networks_LH_Limbic_OFC_6	L	Limbic	cortex
145	LH_Limbic_TempPole_1	7Networks_LH_Limbic_TempPole_1	L	Limbic	cortex
146	LH_Limbic_TempPole_2	7Networks_LH_Limbic_TempPole_2	L	Limbic	cortex
147	LH_Limbic_TempPole_3	7Networks_LH_Limbic_TempPole_3	L	Limbic	cortex
148	LH_Limbic_TempPole_4	7Networks_LH_Limbic_TempPole_4	L	Limbic	cortex
149	LH_Limbic_TempPole_5	7Networks_LH_Limbic_TempPole_5	L	Limbic	cortex
150	LH_Limbic_TempPole_6	7Networks_LH_Limbic_TempPole_6	L	Limbic	cortex
151	LH_Limbic_TempPole_7	7Networks_LH_Limbic_TempPole_7	L	Limbic	cortex
152	LH_Limbic_TempPole_8	7Networks_LH_Limbic_TempPole_8	L	Limbic	cortex
153	LH_Limbic_TempPole_9	7Networks_LH_Limbic_TempPole_9	L	Limbic	cortex
154	LH_Limbic_TempPole_10	7Networks_LH_Limbic_TempPole_10	L	Limbic	cortex
155	LH_Cont_Par_1	7Networks_LH_Cont_Par_1	L	Cont	cortex
156	LH_Cont_Par_2	7Networks_LH_Cont_Par_2	L	Cont	cortex
157	LH_Cont_Par_3	7Networks_LH_Cont_Par_3	L	Cont	cortex
158	LH_Cont_Par_4	7Networks_LH_Cont_Par_4	L	Cont	cortex
159	LH_Cont_Par_5	7Networks_LH_Cont_Par_5	L	Cont	cortex
160	LH_Cont_Par_6	7Networks_LH_Cont_Par_6	L	Cont	cortex
161	LH_Cont_Par_7	7Networks_LH_Cont_Par_7	L	Cont	cortex
162	LH_Cont_Par_8	7Networks_LH_Cont_Par_8	L	Cont	cortex
163	LH_Cont_Temp_1	7Networks_LH_Cont_Temp_1	L	Cont	cortex
164	LH_Cont_PFCd_1	7Networks_LH_Cont_PFCd_1	L	Cont	cortex
165	LH_Cont_PFCd_2	7Networks_LH_Cont_PFCd_2	L	Cont	cortex
166	LH_Cont_OFC_1	7Networks_LH_Cont_OFC_1	L	Cont	cortex
167	LH_Cont_PFCl_1	7Networks_LH_Cont_PFCl_1	L	Cont	cortex
168	LH_Cont_PFCl_2	7Networks_LH_Cont_PFCl_2	L	Cont	cortex
169	LH_Cont_PFCl_3	7Networks_LH_Cont_PFCl_3	L	Cont	cortex
170	LH_Cont_PFCl_4	7Networks_LH_Cont_PFCl_4	L	Cont	cortex
171	LH_Cont_PFCl_5	7Networks_LH_Cont_PFCl_5	L	Cont	cortex
172	LH_Cont_PFCl_6	7Networks_LH_Cont_PFCl_6	L	Cont	cortex
173	LH_Cont_PFCl_7	7Networks_LH_Cont_PFCl_7	L	Cont	cortex
174	LH_Cont_PFCl_8	7Networks_LH_Cont_PFCl_8	L	Cont	cortex
175	LH_Cont_PFCl_9	7Networks_LH_Cont_PFCl_9	L	Cont	cortex
176	LH_Cont_PFCv_1	7Networks_LH_Cont_PFCv_1	L	Cont	cortex
177	LH_Cont_pCun_1	7Networks_LH_Cont_pCun_1	L	Cont	cortex
178	LH_Cont_pCun_2	7Networks_LH_Cont_pCun_2	L	Cont	cortex
179	LH_Cont_pCun_3	7Networks_LH_Cont_pCun_3	L	Cont	cortex
180	LH_Cont_Cing_1	7Networks_LH_Cont_Cing_1	L	Cont	cortex
181	LH_Cont_Cing_2	7Networks_LH_Cont_Cing_2	L	Cont	cortex
182	LH_Cont_Cing_3	7Networks_LH_Cont_Cing_3	L	Cont	cortex
183	LH_Cont_PFCmp_1	7Networks_LH_Cont_PFCmp_1	L	Cont	cortex
184	LH_Cont_PFCmp_2	7Networks_LH_Cont_PFCmp_2	L	Cont	cortex
185	LH_Cont_PFCmp_3	7Networks_LH_Cont_PFCmp_3	L	Cont	cortex
186	LH_Default_Temp_1	7Networks_LH_Default_Temp_1	L	Default	cortex
187	LH_Default_Temp_2	7Networks_LH_Default_Temp_2	L	Default	cortex
188	LH_Default_Temp_3	7Networks_LH_Default_Temp_3	L	Default	cortex
189	LH_Default_Temp_4	7Networks_LH_Default_Temp_4	L	Default	cortex
190	LH_Default_Temp_5	7Networks_LH_Default_Temp_5	L	Default	cortex
191	LH_Default_Temp_6	7Networks_LH_Default_Temp_6	L	Default	cortex
192	LH_Default_Temp_7	7Networks_LH_Default_Temp_7	L	Default	cortex
193	LH_Default_Temp_8	7Networks_LH_Default_Temp_8	L	Default	cortex
194	LH_Default_Temp_9	7Networks_LH_Default_Temp_9	L	Default	cortex
195	LH_Default_Temp_10	7Networks_LH_Default_Temp_10	L	Default	cortex
196	LH_Default_Temp_11	7Networks_LH_Default_Temp_11	L	Default	cortex
197	LH_Default_Temp_12	7Networks_LH_Default_Temp_12	L	Default	cortex
198	LH_Default_Par_1	7Networks_LH_Default_Par_1	L	Default	cortex
199	LH_Default_Par_2	7Networks_LH_Default_Par_2	L	Default	cortex
200	LH_Default_Par_3	7Networks_LH_Default_Par_3	L	Default	cortex
201	LH_Default_Par_4	7Networks_LH_Default_Par_4	L	Default	cortex
202	LH_Default_Par_5	7Networks_LH_Default_Par_5	L	Default	cortex
203	LH_Default_Par_6	7Networks_LH_Default_Par_6	L	Default	cortex
204	LH_Default_Par_7	7Networks_LH_Default_Par_7	L	Default	cortex
205	LH_Default_Par_8	7Networks_LH_Default_Par_8	L	Default	cortex
206	LH_Default_Par_9	7Networks_LH_Default_Par_9	L	Default	cortex
207	LH_Default_PFC_1	7Networks_LH_Default_PFC_1	L	Default	cortex
208	LH_Default_PFC_2	7Networks_LH_Default_PFC_2	L	Default	cortex
209	LH_Default_PFC_3	7Networks_LH_Default_PFC_3	L	Default	cortex
210	LH_Default_PFC_4	7Networks_LH_Default_PFC_4	L	Default	cortex
211	LH_Default_PFC_5	7Networks_LH_Default_PFC_5	L	Default	cortex
212	LH_Default_PFC_6	7Networks_LH_Default_PFC_6	L	Default	cortex
213	LH_Default_PFC_7	7Networks_LH_Default_PFC_7	L	Default	cortex
214	LH_Default_PFC_8	7Networks_LH_Default_PFC_8	L	Default	cortex
215	LH_Default_PFC_9	7Networks_LH_Default_PFC_9	L	Default	cortex
216	LH_Default_PFC_10	7Networks_LH_Default_PFC_10	L	Default	cortex
217	LH_Default_PFC_11	7Networks_LH_Default_PFC_11	L	Default	cortex
218	LH_Default_PFC_12	7Networks_LH_Default_PFC_12	L	Default	cortex
219	LH_Default_PFC_13	7Networks_LH_Default_PFC_13	L	Default	cortex
220	LH_Default_PFC_14	7Networks_LH_Default_PFC_14	L	Default	cortex
221	LH_Default_PFC_15	7Networks_LH_Default_PFC_15	L	Default	cortex
222	LH_Default_PFC_16	7Networks_LH_Default_PFC_16	L	Default	cortex
223	LH_Default_PFC_17	7Networks_LH_Default_PFC_17	L	Default	cortex
224	LH_Default_PFC_18	7Networks_LH_Default_PFC_18	L	Default	cortex
225	LH_Default_PFC_19	7Networks_LH_Default_PFC_19	L	Default	cortex
226	LH_Default_PFC_20	7Networks_LH_Default_PFC_20	L	Default	cortex
227	LH_Default_PFC_21	7Networks_LH_Default_PFC_21	L	Default	cortex
228	LH_Default_PFC_22	7Networks_LH_Default_PFC_22	L	Default	cortex
229	LH_Default_PFC_23	7Networks_LH_Default_PFC_23	L	Default	cortex
230	LH_Default_PFC_24	7Networks_LH_Default_PFC_24	L	Default	cortex
231	LH_Default_PFC_25	7Networks_LH_Default_PFC_25	L	Default	cortex
232	LH_Default_PFC_26	7Networks_LH_Default_PFC_26	L	Default	cortex
233	LH_Default_PFC_27	7Networks_LH_Default_PFC_27	L	Default	cortex
234	LH_Default_PFC_28	7Networks_LH_Default_PFC_28	L	Default	cortex
235	LH_Default_PFC_29	7Networks_LH_Default_PFC_29	L	Default	cortex
236	LH_Default_PFC_30	7Networks_LH_Default_PFC_30	L	Default	cortex
237	LH_Default_pCunPCC_1	7Networks_LH_Default_pCunPCC_1	L	Default	cortex
238	LH_Default_pCunPCC_2	7Networks_LH_Default_pCunPCC_2	L	Default	cortex
239	LH_Default_pCunPCC_3	7Networks_LH_Default_pCunPCC_3	L	Default	cortex
240	LH_Default_pCunPCC_4	7Networks_LH_Default_pCunPCC_4	L	Default	cortex
241	LH_Default_pCunPCC_5	7Networks_LH_Default_pCunPCC_5	L	Default	cortex
242	LH_Default_pCunPCC_6	7Networks_LH_Default_pCunPCC_6	L	Default	cortex
243	LH_Default_pCunPCC_7	7Networks_LH_Default_pCunPCC_7	L	Default	cortex
244	LH_Default_pCunPCC_8	7Networks_LH_Default_pCunPCC_8	L	Default	cortex
245	LH_Default_pCunPCC_9	7Networks_LH_Default_pCunPCC_9	L	Default	cortex
246	LH_Default_pCunPCC_10	7Networks_LH_Default_pCunPCC_10	L	Default	cortex
247	LH_Default_pCunPCC_11	7Networks_LH_Default_pCunPCC_11	L	Default	cortex
248	LH_Default_pCunPCC_12	7Networks_LH_Default_pCunPCC_12	L	Default	cortex
249	LH_Default_PHC_1	7Networks_LH_Default_PHC_1	L	Default	cortex
250	LH_Default_PHC_2	7Networks_LH_Default_PHC_2	L	Default	cortex
251	RH_Vis_1	7Networks_RH_Vis_1	R	Vis	cortex
252	RH_Vis_2	7Networks_RH_Vis_2	R	Vis	cortex
253	RH_Vis_3	7Networks_RH_Vis_3	R	Vis	cortex
254	RH_Vis_4	7Networks_RH_Vis_4	R	Vis	cortex
255	RH_Vis_5	7Networks_RH_Vis_5	R	Vis	cortex
256	RH_Vis_6	7Networks_RH_Vis_6	R	Vis	cortex
257	RH_Vis_7	7Networks_RH_Vis_7	R	Vis	cortex
258	RH_Vis_8	7Networks_RH_Vis_8	R	Vis	cortex
259	RH_Vis_9	7Networks_RH_Vis_9	R	Vis	cortex
260	RH_Vis_10	7Networks_RH_Vis_10	R	Vis	cortex
261	RH_Vis_11	7Networks_RH_Vis_11	R	Vis	cortex
262	RH_Vis_12	7Networks_RH_Vis_12	R	Vis	cortex
263	RH_Vis_13	7Networks_RH_Vis_13	R	Vis	cortex
264	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
265	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
266	RH_Vis_16	7Networks_RH_Vis_16	R	Vis	cortex
267	RH_Vis_17	7Networks_RH_Vis_17	R	Vis	cortex
268	RH_Vis_18	7Networks_RH_Vis_18	R	Vis	cortex
269	RH_Vis_19	7Networks_RH_Vis_19	R	Vis	cortex
270	RH_Vis_20	7Networks_RH_Vis_20	R	Vis	cortex
271	RH_Vis_21	7Networks_RH_Vis_21	R	Vis	cortex
272	RH_Vis_22	7Networks_RH_Vis_22	R	Vis	cortex
273	RH_Vis_23	7Networks_RH_Vis_23	R	Vis	cortex
274	RH_Vis_24	7Networks_RH_Vis_24	R	Vis	cortex
275	RH_Vis_25	7Networks_RH_Vis_25	R	Vis	cortex
276	RH_Vis_26	7Networks_RH_Vis_26	R	Vis	cortex
277	RH_Vis_27	7Networks_RH_Vis_27	R	Vis	cortex
278	RH_Vis_28	7Networks_RH_Vis_28	R	Vis	cortex
279	RH_Vis_29	7Networks_RH_Vis_29	R	Vis	cortex
280	RH_Vis_30	7Networks_RH_Vis_30	R	Vis	cortex
281	RH_Vis_31	7Networks_RH_Vis_31	R	Vis	cortex
282	RH_Vis_32	7Networks_RH_Vis_32	R	Vis	cortex
283	RH_Vis_33	7Networks_RH_Vis_33	R	Vis	cortex
284	RH_Vis_34	7Networks_RH_Vis_34	R	Vis	cortex
285	RH_Vis_35	7Networks_RH_Vis_35	R	Vis	cortex
286	RH_SomMot_1	7Networks_RH_SomMot_1	R	SomMot	cortex
287	RH_SomMot_2	7Networks_RH_SomMot_2	R	SomMot	cortex
288	RH_SomMot_3	7Networks_RH_SomMot_3	R	SomMot	cortex
289	RH_SomMot_4	7Networks_RH_SomMot_4	R	SomMot	cortex
290	RH_SomMot_5	7Networks_RH_SomMot_5	R	SomMot	cortex
291	RH_SomMot_6	7Networks_RH_SomMot_6	R	SomMot	cortex
292	RH_SomMot_7	7Networks_RH_SomMot_7	R	SomMot	cortex
293	RH_SomMot_8	7Networks_RH_SomMot_8	R	SomMot	cortex
294	RH_SomMot_9	7Networks_RH_SomMot_9	R	SomMot	cortex
295	RH_SomMot_10	7Networks_RH_SomMot_10	R	SomMot	cortex
296	RH_SomMot_11	7Networks_RH_SomMot_11	R	SomMot	cortex
297	RH_SomMot_12	7Networks_RH_SomMot_12	R	SomMot	cortex
298	RH_SomMot_13	7Networks_RH_SomMot_13	R	SomMot	cortex
299	RH_SomMot_14	7Networks_RH_SomMot_14	R	SomMot	cortex
300	RH_SomMot_15	7Networks_RH_SomMot_15	R	SomMot	cortex
301	RH_SomMot_16	7Networks_RH_SomMot_16	R	SomMot	cortex
302	RH_SomMot_17	7Networks_RH_SomMot_17	R	SomMot	cortex
303	RH_SomMot_18	7Networks_RH_SomMot_18	R	SomMot	cortex
304	RH_SomMot_19	7Networks_RH_SomMot_19	R	SomMot	cortex
305	RH_SomMot_20	7Networks_RH_SomMot_20	R	SomMot	cortex
306	RH_SomMot_21	7Networks_RH_SomMot_21	R	SomMot	cortex
307	RH_SomMot_22	7Networks_RH_SomMot_22	R	SomMot	cortex
308	RH_SomMot_23	7Networks_RH_SomMot_23	R	SomMot	cortex
309	RH_SomMot_24	7Networks_RH_SomMot_24	R	SomMot	cortex
310	RH_SomMot_25	7Networks_RH_SomMot_25	R	SomMot	cortex
311	RH_SomMot_26	7Networks_RH_SomMot_26	R	SomMot	cortex
312	RH_SomMot_27	7Networks_RH_SomMot_27	R	SomMot	cortex
313	RH_SomMot_28	7Networks_RH_SomMot_28	R	SomMot	cortex
314	RH_SomMot_29	7Networks_RH_SomMot_29	R	SomMot	cortex
315	RH_SomMot_30	7Networks_RH_SomMot_30	R	SomMot	cortex
316	RH_SomMot_31	7Networks_RH_SomMot_31	R	SomMot	cortex
317	RH_SomMot_32	7Networks_RH_SomMot_32	R	SomMot	cortex
318	RH_SomMot_33	7Networks_RH_SomMot_33	R	SomMot	cortex
319	RH_SomMot_34	7Networks_RH_SomMot_34	R	SomMot	cortex
320	RH_SomMot_35	7Networks_RH_SomMot_35	R	SomMot	cortex
321	RH_SomMot_36	7Networks_RH_SomMot_36	R	SomMot	cortex
322	RH_SomMot_37	7Networks_RH_SomMot_37	R	SomMot	cortex
323	RH_SomMot_38	7Networks_RH_SomMot_38	R	SomMot	cortex
324	RH_SomMot_39	7Networks_RH_SomMot_39	R	SomMot	cortex
325	RH_SomMot_40	7Networks_RH_SomMot_40	R	SomMot	cortex
326	RH_SomMot_41	7Networks_RH_SomMot_41	R	SomMot	cortex
327	RH_SomMot_42	7Networks_RH_SomMot_42	R	SomMot	cortex
328	RH_SomMot_43	7Networks_RH_SomMot_43	R	SomMot	cortex
329	RH_SomMot_44	7Networks_RH_SomMot_44	R	SomMot	cortex
330	RH_SomMot_45	7Networks_RH_SomMot_45	R	SomMot	cortex
331	RH_SomMot_46	7Networks_RH_SomMot_46	R	SomMot	cortex
332	RH_SomMot_47	7Networks_RH_SomMot_47	R	SomMot	cortex
333	RH_SomMot_48	7Networks_RH_SomMot_48	R	SomMot	cortex
334	RH_SomMot_49	7Networks_RH_SomMot_49	R	SomMot	cortex
335	RH_DorsAttn_Post_1	7Networks_RH_DorsAttn_Post_1	R	DorsAttn	cortex
336	RH_DorsAttn_Post_2	7Networks_RH_DorsAttn_Post_2	R	DorsAttn	cortex
337	RH_DorsAttn_Post_3	7Networks_RH_DorsAttn_Post_3	R	DorsAttn	cortex
