index	label	name	hemisphere	network	component
132	LH_SomMot_65	7Networks_LH_SomMot_65	L	SomMot	cortex
133	LH_SomMot_66	7Networks_LH_SomMot_66	L	SomMot	cortex
134	LH_SomMot_67	7Networks_LH_SomMot_67	L	SomMot	cortex
135	LH_SomMot_68	7Networks_LH_SomMot_68	L	SomMot	cortex
136	LH_SomMot_69	7Networks_LH_SomMot_69	L	SomMot	cortex
137	LH_SomMot_70	7Networks_LH_SomMot_70	L	SomMot	cortex
138	LH_SomMot_71	7Networks_LH_SomMot_71	L	SomMot	cortex
139	LH_SomMot_72	7Networks_LH_SomMot_72	L	SomMot	cortex
140	LH_SomMot_73	7Networks_LH_SomMot_73	L	SomMot	cortex
141	LH_SomMot_74	7Networks_LH_SomMot_74	L	SomMot	cortex
142	LH_SomMot_75	7Networks_LH_SomMot_75	L	SomMot	cortex
143	LH_DorsAttn_Post_1	7Networks_LH_DorsAttn_Post_1	L	DorsAttn	cortex
144	LH_DorsAttn_Post_2	7Networks_LH_DorsAttn_Post_2	L	DorsAttn	cortex
145	LH_DorsAttn_Post_3	7Networks_LH_DorsAttn_Post_3	L	DorsAttn	cortex
146	LH_DorsAttn_Post_4	7Networks_LH_DorsAttn_Post_4	L	DorsAttn	cortex
147	LH_DorsAttn_Post_5	7Networks_LH_DorsAttn_Post_5	L	DorsAttn	cortex
148	LH_DorsAttn_Post_6	7Networks_LH_DorsAttn_Post_6	L	DorsAttn	cortex
149	LH_DorsAttn_Post_7	7Networks_LH_DorsAttn_Post_7	L	DorsAttn	cortex
150	LH_DorsAttn_Post_8	7Networks_LH_DorsAttn_Post_8	L	DorsAttn	cortex
151	LH_DorsAttn_Post_9	7Networks_LH_DorsAttn_Post_9	L	DorsAttn	cortex
152	LH_DorsAttn_Post_10	7Networks_LH_DorsAttn_Post_10	L	DorsAttn	cortex
153	LH_DorsAttn_Post_11	7Networks_LH_DorsAttn_Post_11	L	DorsAttn	cortex
154	LH_DorsAttn_Post_12	7Networks_LH_DorsAttn_Post_12	L	DorsAttn	cortex
155	LH_DorsAttn_Post_13	7Networks_LH_DorsAttn_Post_13	L	DorsAttn	cortex
156	LH_DorsAttn_Post_14	7Networks_LH_DorsAttn_Post_14	L	DorsAttn	cortex
157	LH_DorsAttn_Post_15	7Networks_LH_DorsAttn_Post_15	L	DorsAttn	cortex
158	LH_DorsAttn_Post_16	7Networks_LH_DorsAttn_Post_16	L	DorsAttn	cortex
159	LH_DorsAttn_Post_17	7Networks_LH_DorsAttn_Post_17	L	DorsAttn	cortex
160	LH_DorsAttn_Post_18	7Networks_LH_DorsAttn_Post_18	L	DorsAttn	cortex
161	LH_DorsAttn_Post_19	7Networks_LH_DorsAttn_Post_19	L	DorsAttn	cortex
162	LH_DorsAttn_Post_20	7Networks_LH_DorsAttn_Post_20	L	DorsAttn	cortex
163	LH_DorsAttn_Post_21	7Networks_LH_DorsAttn_Post_21	L	DorsAttn	cortex
164	LH_DorsAttn_Post_22	7Networks_LH_DorsAttn_Post_22	L	DorsAttn	cortex
165	LH_DorsAttn_Post_23	7Networks_LH_DorsAttn_Post_23	L	DorsAttn	cortex
166	LH_DorsAttn_Post_24	7Networks_LH_DorsAttn_Post_24	L	DorsAttn	cortex
167	LH_DorsAttn_Post_25	7Networks_LH_DorsAttn_Post_25	L	DorsAttn	cortex
168	LH_DorsAttn_Post_26	7Networks_LH_DorsAttn_Post_26	L	DorsAttn	cortex
169	LH_DorsAttn_Post_27	7Networks_LH_DorsAttn_Post_27	L	DorsAttn	cortex
170	LH_DorsAttn_Post_28	7Networks_LH_DorsAttn_Post_28	L	DorsAttn	cortex
171	LH_DorsAttn_Post_29	7Networks_LH_DorsAttn_Post_29	L	DorsAttn	cortex
172	LH_DorsAttn_Post_30	7Networks_LH_DorsAttn_Post_30	L	DorsAttn	cortex
173	LH_DorsAttn_Post_31	7Networks_LH_DorsAttn_Post_31	L	DorsAttn	cortex
174	LH_DorsAttn_Post_32	7Networks_LH_DorsAttn_Post_32	L	DorsAttn	cortex
175	LH_DorsAttn_Post_33	7Networks_LH_DorsAttn_Post_33	L	DorsAttn	cortex
176	LH_DorsAttn_Post_34	7Networks_LH_DorsAttn_Post_34	L	DorsAttn	cortex
177	LH_DorsAttn_Post_35	7Networks_LH_DorsAttn_Post_35	L	DorsAttn	cortex
178	LH_DorsAttn_Post_36	7Networks_LH_DorsAttn_Post_36	L	DorsAttn	cortex
179	LH_DorsAttn_Post_37	7Networks_LH_DorsAttn_Post_37	L	DorsAttn	cortex
180	LH_DorsAttn_Post_38	7Networks_LH_DorsAttn_Post_38	L	DorsAttn	cortex
181	LH_DorsAttn_FEF_1	7Networks_LH_DorsAttn_FEF_1	L	DorsAttn	cortex
182	LH_DorsAttn_FEF_2	7Networks_LH_DorsAttn_FEF_2	L	DorsAttn	cortex
183	LH_DorsAttn_FEF_3	7Networks_LH_DorsAttn_FEF_3	L	DorsAttn	cortex
184	LH_DorsAttn_FEF_4	7Networks_LH_DorsAttn_FEF_4	L	DorsAttn	cortex
185	LH_DorsAttn_FEF_5	7Networks_LH_DorsAttn_FEF_5	L	DorsAttn	cortex
186	LH_DorsAttn_FEF_6	7Networks_LH_DorsAttn_FEF_6	L	DorsAttn	cortex
187	LH_DorsAttn_FEF_7	7Networks_LH_DorsAttn_FEF_7	L	DorsAttn	cortex
188	LH_DorsAttn_PrCv_1	7Networks_LH_DorsAttn_PrCv_1	L	DorsAttn	cortex
189	LH_DorsAttn_PrCv_2	7Networks_LH_DorsAttn_PrCv_2	L	DorsAttn	cortex
190	LH_SalVentAttn_ParOper_1	7Networks_LH_SalVentAttn_ParOper_1	L	SalVentAttn	cortex
191	LH_SalVentAttn_ParOper_2	7Networks_LH_SalVentAttn_ParOper_2	L	SalVentAttn	cortex
192	LH_SalVentAttn_ParOper_3	7Networks_LH_SalVentAttn_ParOper_3	L	SalVentAttn	cortex
193	LH_SalVentAttn_ParOper_4	7Networks_LH_SalVentAttn_ParOper_4	L	SalVentAttn	cortex
194	LH_SalVentAttn_ParOper_5	7Networks_LH_SalVentAttn_ParOper_5	L	SalVentAttn	cortex
195	LH_SalVentAttn_ParOper_6	7Networks_LH_SalVentAttn_ParOper_6	L	SalVentAttn	cortex
196	LH_SalVentAttn_ParOper_7	7Networks_LH_SalVentAttn_ParOper_7	L	SalVentAttn	cortex
197	LH_SalVentAttn_ParOper_8	7Networks_LH_SalVentAttn_ParOper_8	L	SalVentAttn	cortex
198	LH_SalVentAttn_TempOcc_1	7Networks_LH_SalVentAttn_TempOcc_1	L	SalVentAttn	cortex
199	LH_SalVentAttn_FrOperIns_1	7Networks_LH_SalVentAttn_FrOperIns_1	L	SalVentAttn	cortex
200	LH_SalVentAttn_FrOperIns_2	7Networks_LH_SalVentAttn_FrOperIns_2	L	SalVentAttn	cortex
201	LH_SalVentAttn_FrOperIns_3	7Networks_LH_SalVentAttn_FrOperIns_3	L	SalVentAttn	cortex
202	LH_SalVentAttn_FrOperIns_4	7Networks_LH_SalVentAttn_FrOperIns_4	L	SalVentAttn	cortex
203	LH_SalVentAttn_FrOperIns_5	7Networks_LH_SalVentAttn_FrOperIns_5	L	SalVentAttn	cortex
204	LH_SalVentAttn_FrOperIns_6	7Networks_LH_SalVentAttn_FrOperIns_6	L	SalVentAttn	cortex
205	LH_SalVentAttn_FrOperIns_7	7Networks_LH_SalVentAttn_FrOperIns_7	L	SalVentAttn	cortex
206	LH_SalVentAttn_FrOperIns_8	7Networks_LH_SalVentAttn_FrOperIns_8	L	SalVentAttn	cortex
207	LH_SalVentAttn_FrOperIns_9	7Networks_LH_SalVentAttn_FrOperIns_9	L	SalVentAttn	cortex
208	LH_SalVentAttn_FrOperIns_10	7Networks_LH_SalVentAttn_FrOperIns_10	L	SalVentAttn	cortex
209	LH_SalVentAttn_FrOperIns_11	7Networks_LH_SalVentAttn_FrOperIns_11	L	SalVentAttn	cortex
210	LH_SalVentAttn_FrOperIns_12	7Networks_LH_SalVentAttn_FrOperIns_12	L	SalVentAttn	cortex
211	LH_SalVentAttn_PFCl_1	7Networks_LH_SalVentAttn_PFCl_1	L	SalVentAttn	cortex
212	LH_SalVentAttn_PFCl_2	7Networks_LH_SalVentAttn_PFCl_2	L	SalVentAttn	cortex
213	LH_SalVentAttn_Med_1	7Networks_LH_SalVentAttn_Med_1	L	SalVentAttn	cortex
214	LH_SalVentAttn_Med_2	7Networks_LH_SalVentAttn_Med_2	L	SalVentAttn	cortex
215	LH_SalVentAttn_Med_3	7Networks_LH_SalVentAttn_Med_3	L	SalVentAttn	cortex
216	LH_SalVentAttn_Med_4	7Networks_LH_SalVentAttn_Med_4	L	SalVentAttn	cortex
217	LH_SalVentAttn_Med_5	7Networks_LH_SalVentAttn_Med_5	L	SalVentAttn	cortex
218	LH_SalVentAttn_Med_6	7Networks_LH_SalVentAttn_Med_6	L	SalVentAttn	cortex
219	LH_SalVentAttn_Med_7	7Networks_LH_SalVentAttn_Med_7	L	SalVentAttn	cortex
220	LH_SalVentAttn_Med_8	7Networks_LH_SalVentAttn_Med_8	L	SalVentAttn	cortex
221	LH_SalVentAttn_Med_9	7Networks_LH_SalVentAttn_Med_9	L	SalVentAttn	cortex
222	LH_SalVentAttn_Med_10	7Networks_LH_SalVentAttn_Med_10	L	SalVentAttn	cortex
223	LH_SalVentAttn_Med_11	7Networks_LH_SalVentAttn_Med_11	L	SalVentAttn	cortex
224	LH_SalVentAttn_Med_12	7Networks_LH_SalVentAttn_Med_12	L	SalVentAttn	cortex
225	LH_SalVentAttn_Med_13	7Networks_LH_SalVentAttn_Med_13	L	SalVentAttn	cortex
226	LH_SalVentAttn_Med_14	7Networks_LH_SalVentAttn_Med_14	L	SalVentAttn	cortex
227	LH_SalVentAttn_Med_15	7Networks_LH_SalVentAttn_Med_15	L	SalVentAttn	cortex
228	LH_SalVentAttn_Med_16	7Networks_LH_SalVentAttn_Med_16	L	SalVentAttn	cortex
229	LH_SalVentAttn_Med_17	7Networks_LH_SalVentAttn_Med_17	L	SalVentAttn	cortex
230	LH_Limbic_OFC_1	7Networks_LH_Limbic_OFC_1	L	Limbic	cortex
231	LH_Limbic_OFC_2	7Networks_LH_Limbic_OFC_2	L	Limbic	cortex
232	LH_Limbic_OFC_3	7Networks_LH_Limbic_OFC_3	L	Limbic	cortex
233	LH_Limbic_OFC_4	7Networks_LH_Limbic_OFC_4	L	Limbic	cortex
234	LH_Limbic_OFC_5	7Networks_LH_Limbic_OFC_5	L	Limbic	cortex
235	LH_Limbic_OFC_6	7Networks_LH_Limbic_OFC_6	L	Limbic	cortex
236	LH_Limbic_OFC_7	7Networks_LH_Limbic_OFC_7	L	Limbic	cortex
237	LH_Limbic_OFC_8	7Networks_LH_Limbic_OFC_8	L	Limbic	cortex
238	LH_Limbic_OFC_9	7Networks_LH_Limbic_OFC_9	L	Limbic	cortex
239	LH_Limbic_OFC_10	7Networks_LH_Limbic_OFC_10	L	Limbic	cortex
240	LH_Limbic_OFC_11	7Networks_LH_Limbic_OFC_11	L	Limbic	cortex
241	LH_Limbic_OFC_12	7Networks_LH_Limbic_OFC_12	L	Limbic	cortex
242	LH_Limbic_TempPole_1	7Networks_LH_Limbic_TempPole_1	L	Limbic	cortex
243	LH_Limbic_TempPole_2	7Networks_LH_Limbic_TempPole_2	L	Limbic	cortex
244	LH_Limbic_TempPole_3	7Networks_LH_Limbic_TempPole_3	L	Limbic	cortex
245	LH_Limbic_TempPole_4	7Networks_LH_Limbic_TempPole_4	L	Limbic	cortex
246	LH_Limbic_TempPole_5	7Networks_LH_Limbic_TempPole_5	L	Limbic	cortex
247	LH_Limbic_TempPole_6	7Networks_LH_Limbic_TempPole_6	L	Limbic	cortex
248	LH_Limbic_TempPole_7	7Networks_LH_Limbic_TempPole_7	L	Limbic	cortex
249	LH_Limbic_TempPole_8	7Networks_LH_Limbic_TempPole_8	L	Limbic	cortex
250	LH_Limbic_TempPole_9	7Networks_LH_Limbic_TempPole_9	L	Limbic	cortex
251	LH_Limbic_TempPole_10	7Networks_LH_Limbic_TempPole_10	L	Limbic	cortex
252	LH_Limbic_TempPole_11	7Networks_LH_Limbic_TempPole_11	L	Limbic	cortex
253	LH_Limbic_TempPole_12	7Networks_LH_Limbic_TempPole_12	L	Limbic	cortex
254	LH_Limbic_TempPole_13	7Networks_LH_Limbic_TempPole_13	L	Limbic	cortex
255	LH_Limbic_TempPole_14	7Networks_LH_Limbic_TempPole_14	L	Limbic	cortex
256	LH_Limbic_TempPole_15	7Networks_LH_Limbic_TempPole_15	L	Limbic	cortex
257	LH_Limbic_TempPole_16	7Networks_LH_Limbic_TempPole_16	L	Limbic	cortex
258	LH_Limbic_TempPole_17	7Networks_LH_Limbic_TempPole_17	L	Limbic	cortex
259	LH_Cont_Par_1	7Networks_LH_Cont_Par_1	L	Cont	cortex
260	LH_Cont_Par_2	7Networks_LH_Cont_Par_2	L	Cont	cortex
261	LH_Cont_Par_3	7Networks_LH_Cont_Par_3	L	Cont	cortex
262	LH_Cont_Par_4	7Networks_LH_Cont_Par_4	L	Cont	cortex
263	LH_Cont_Par_5	7Networks_LH_Cont_Par_5	L	Cont	cortex
264	LH_Cont_Par_6	7Networks_LH_Cont_Par_6	L	Cont	cortex
265	LH_Cont_Par_7	7Networks_LH_Cont_Par_7	L	Cont	cortex
266	LH_Cont_Par_8	7Networks_LH_Cont_Par_8	L	Cont	cortex
267	LH_Cont_Par_9	7Networks_LH_Cont_Par_9	L	Cont	cortex
268	LH_Cont_Par_10	7Networks_LH_Cont_Par_10	L	Cont	cortex
269	LH_Cont_Par_11	7Networks_LH_Cont_Par_11	L	Cont	cortex
270	LH_Cont_Par_12	7Networks_LH_Cont_Par_12	L	Cont	cortex
271	LH_Cont_Temp_1	7Networks_LH_Cont_Temp_1	L	Cont	cortex
272	LH_Cont_Temp_2	7Networks_LH_Cont_Temp_2	L	Cont	cortex
273	LH_Cont_Temp_3	7Networks_LH_Cont_Temp_3	L	Cont	cortex
274	LH_Cont_PFCd_1	7Networks_LH_Cont_PFCd_1	L	Cont	cortex
275	LH_Cont_PFCd_2	7Networks_LH_Cont_PFCd_2	L	Cont	cortex
276	LH_Cont_PFCl_1	7Networks_LH_Cont_PFCl_1	L	Cont	cortex
277	LH_Cont_PFCl_2	7Networks_LH_Cont_PFCl_2	L	Cont	cortex
278	LH_Cont_PFCl_3	7Networks_LH_Cont_PFCl_3	L	Cont	cortex
279	LH_Cont_PFCl_4	7Networks_LH_Cont_PFCl_4	L	Cont	cortex
280	LH_Cont_PFCl_5	7Networks_LH_Cont_PFCl_5	L	Cont	cortex
281	LH_Cont_PFCl_6	7Networks_LH_Cont_PFCl_6	L	Cont	cortex
282	LH_Cont_PFCl_7	7Networks_LH_Cont_PFCl_7	L	Cont	cortex
283	LH_Cont_PFCl_8	7Networks_LH_Cont_PFCl_8	L	Cont	cortex
284	LH_Cont_PFCl_9	7Networks_LH_Cont_PFCl_9	L	Cont	cortex
285	LH_Cont_PFCl_10	7Networks_LH_Cont_PFCl_10	L	Cont	cortex
286	LH_Cont_PFCl_11	7Networks_LH_Cont_PFCl_11	L	Cont	cortex
287	LH_Cont_PFCl_12	7Networks_LH_Cont_PFCl_12	L	Cont	cortex
288	LH_Cont_PFCl_13	7Networks_LH_Cont_PFCl_13	L	Cont	cortex
289	LH_Cont_PFCl_14	7Networks_LH_Cont_PFCl_14	L	Cont	cortex
290	LH_Cont_PFCl_15	7Networks_LH_Cont_PFCl_15	L	Cont	cortex
291	LH_Cont_OFC_1	7Networks_LH_Cont_OFC_1	L	Cont	cortex
292	LH_Cont_PFCv_1	7Networks_LH_Cont_PFCv_1	L	Cont	cortex
293	LH_Cont_PFCv_2	7Networks_LH_Cont_PFCv_2	L	Cont	cortex
294	LH_Cont_pCun_1	7Networks_LH_Cont_pCun_1	L	Cont	cortex
295	LH_Cont_pCun_2	7Networks_LH_Cont_pCun_2	L	Cont	cortex
296	LH_Cont_pCun_3	7Networks_LH_Cont_pCun_3	L	Cont	cortex
297	LH_Cont_Cing_1	7Networks_LH_Cont_Cing_1	L	Cont	cortex
298	LH_Cont_Cing_2	7Networks_LH_Cont_Cing_2	L	Cont	cortex
299	LH_Cont_Cing_3	7Networks_LH_Cont_Cing_3	L	Cont	cortex
300	LH_Cont_Cing_4	7Networks_LH_Cont_Cing_4	L	Cont	cortex
301	LH_Cont_Cing_5	7Networks_LH_Cont_Cing_5	L	Cont	cortex
302	LH_Cont_PFCmp_1	7Networks_LH_Cont_PFCmp_1	L	Cont	cortex
303	LH_Cont_PFCmp_2	7Networks_LH_Cont_PFCmp_2	L	Cont	cortex
304	LH_Default_Temp_1	7Networks_LH_Default_Temp_1	L	Default	cortex
305	LH_Default_Temp_2	7Networks_LH_Default_Temp_2	L	Default	cortex
306	LH_Default_Temp_3	7Networks_LH_Default_Temp_3	L	Default	cortex
307	LH_Default_Temp_4	7Networks_LH_Default_Temp_4	L	Default	cortex
308	LH_Default_Temp_5	7Networks_LH_Default_Temp_5	L	Default	cortex
309	LH_Default_Temp_6	7Networks_LH_Default_Temp_6	L	Default	cortex
310	LH_Default_Temp_7	7Networks_LH_Default_Temp_7	L	Default	cortex
311	LH_Default_Temp_8	7Networks_LH_Default_Temp_8	L	Default	cortex
312	LH_Default_Temp_9	7Networks_LH_Default_Temp_9	L	Default	cortex
313	LH_Default_Temp_10	7Networks_LH_Default_Temp_10	L	Default	cortex
314	LH_Default_Temp_11	7Networks_LH_Default_Temp_11	L	Default	cortex
315	LH_Default_Temp_12	7Networks_LH_Default_Temp_12	L	Default	cortex
316	LH_Default_Temp_13	7Networks_LH_Default_Temp_13	L	Default	cortex
317	LH_Default_Temp_14	7Networks_LH_Default_Temp_14	L	Default	cortex
318	LH_Default_Temp_15	7Networks_LH_Default_Temp_15	L	Default	cortex
319	LH_Default_Temp_16	7Networks_LH_Default_Temp_16	L	Default	cortex
320	LH_Default_Par_1	7Networks_LH_Default_Par_1	L	Default	cortex
321	LH_Default_Par_2	7Networks_LH_Default_Par_2	L	Default	cortex
322	LH_Default_Par_3	7Networks_LH_Default_Par_3	L	Default	cortex
323	LH_Default_Par_4	7Networks_LH_Default_Par_4	L	Default	cortex
